Generation,Individual_ID,Fitness,Max_Altitude,Flight_Time,Stability,Drag,Total_Mass,Body_Length,Body_Diameter,Nose_Cone_Length,Nose_Cone_Shape,Fin_Root_Chord,Fin_Tip_Chord,Fin_Sweep,Fin_Thickness,Fin_Height,Fin_Count,Fin_Position,Launch_Lug_Position,Ballast_Mass,Parachute_Diameter,Is_Valid,Simulation_Successful
0,0,759.7906039973302,162.12011617551343,37.584768176498,8.462662403380511,0.4451559811798483,0.1220606622100695,0.3469616224343627,0.029728763160994615,0.1415440345034954,OGIVE,0.04150758761451549,0.028231032634884218,0.021652163588884093,0.0022148971569702284,0.058579424203052635,3,0.5044033569166761,0.47743430636709444,0.030457475002388153,0.22743952356475217,True,True
0,1,868.0487540278899,170.33179140087987,32.219436024080025,3.0261185366927172,0.3737982671299077,0.12221465697503792,0.20401846040396643,0.03109383037275587,0.13098511021848902,PARABOLIC,0.056904627811485135,0.020882977556752096,0.016826527252587962,0.0023533205492008245,0.028279175482782873,3,0.6768725725226744,0.455707816900494,0.04518360160846347,0.17652312911709817,True,True
0,2,232.8112316112098,78.9398508988833,21.778892317410698,8.229117296880084,1.2472339364694307,0.17146343475803955,0.4605193893737348,0.03447577507688128,0.052875271854805755,CONICAL,0.07896319140622185,0.05301105981403194,0.06084187052610875,0.001965068240140384,0.0526431626606423,4,0.40287650121126745,0.3854655005289118,0.060661767959563316,0.369164950248846,True,True
0,3,816.0331142869817,127.68838774832565,56.19762930460851,3.5339571679094437,1.047964891698968,0.14191958145625516,0.39280406290551584,0.030969347340204498,0.13636845308153983,PARABOLIC,0.05398463884774249,0.051325692169604656,0.042446398444230767,0.003665733400189245,0.020524201727424453,3,0.6240734421482375,0.2333760169622118,0.024271906139817806,0.5205430032355177,True,True
0,4,640.8016957567656,109.12674476212183,39.270565825843875,10.714240159103701,0.8656507041460156,0.15192272326070083,0.3739229123291391,0.02900087913526703,0.06642930282601965,CONICAL,0.03406890205580206,0.03355568996173333,0.008501890753588304,0.0017209438962988847,0.039248784571971645,4,0.6250418884197391,0.41330338070411643,0.058822574820608806,0.4369060982065597,True,True
0,5,752.1215487753424,106.05318110645156,34.00460268456861,4.102025054009452,0.8717621076922116,0.1535179142730343,0.24975447490632335,0.03499580769183522,0.1431406965505053,PARABOLIC,0.056409957987019047,0.0177857676984467,0.0044252245831002054,0.002330542891887532,0.032971307726939666,4,0.679604863020479,0.24778163887704951,0.052287263101346605,0.3838641671075197,True,True
0,6,432.57684506309204,84.26106841298767,22.583939182174085,3.5344123746064637,0.8834453163405619,0.16720559045928818,0.2741711541733395,0.03900416772672158,0.08168280255118154,CONICAL,0.0571254286570647,0.042033695131339935,0.02657879725602293,0.001889065667850512,0.03846421431049955,4,0.30608269621547823,0.2675001777543162,0.07320306359158608,0.3391448528316804,True,True
0,7,366.0817688512943,202.08589084555115,97.95060622981346,9.517611877645999,0.6970107301751667,0.10566702602868401,0.36250909194736247,0.027091738601017466,0.08930363481530867,CONICAL,0.04703643990236332,0.04254597149284215,0.042632110877107894,0.001659063110905178,0.05737467517954882,3,0.5245379871065146,0.25092861180136194,0.005327096478826316,0.49651278486675143,True,True
0,8,-10000.0,0.0,0.0,0.0,0.0,0.0,0.22039234046538364,0.03726588014007179,0.07960765953461636,PARABOLIC,0.03597999951557687,0.023769583110643408,0.016310263278680112,0.003275448765628809,0.03890670976090775,3,0.414361048766357,0.30857414722117316,0.05014536191593434,0.5053530923980515,True,False
0,9,833.4503518182132,130.9861422369608,40.745227886017155,6.296331367452849,0.6908513170840509,0.1394835995829881,0.4416899972639635,0.02974194113135643,0.0732489412938646,PARABOLIC,0.058589403836023526,0.03675043677733188,0.021639019228980403,0.0011551179983333819,0.022185600745689406,4,0.36629417244837975,0.37870606044988575,0.04887177226796415,0.3447252350363292,True,True
0,10,583.9085320409893,99.86543986013518,34.943119827881446,7.679097272313414,1.2428391957137965,0.15739688466029866,0.4219280076090821,0.028967234300983725,0.12914411784612417,OGIVE,0.06567670299197662,0.04920431909240687,0.03352770726013298,0.0017288493261955733,0.03352266959522745,4,0.34103677308044555,0.4619403565268298,0.049216773910562596,0.43876106605150766,True,True
0,11,404.2126795192378,207.69151388687266,105.97287636520664,5.0870374214975245,0.7004727609851779,0.10341146925603126,0.25261393878329585,0.03160980075325951,0.15073904526984044,CONICAL,0.037582432766201976,0.010329402656641916,0.032195442134589095,0.0014228447750692917,0.054758685304018964,4,0.4464434258263593,0.43080285943845104,0.0004077422557090138,0.5194836442038678,True,True
0,12,810.3032382865497,184.063549518723,33.470252064770264,3.160094614924854,0.4840997895947302,0.11019309319388036,0.359300329111117,0.030371724025324447,0.12021528708826303,OGIVE,0.10582953302719351,0.04753242185377584,0.07699455816149413,0.003366417760472948,0.029544422793191284,4,0.4441979369060601,0.3767950150827888,0.010703261308442222,0.16172197119297707,True,True
0,13,339.2632474992913,86.23072320124275,32.63884291572115,6.237943896574731,1.6465766063708869,0.1692924728399163,0.3044993854522339,0.029453496758717432,0.10378368203258248,PARABOLIC,0.03594925713545597,0.03531762255654264,0.002317979970208249,0.00387316883345943,0.04174366880748656,3,0.43756510801326454,0.35922620809885275,0.05878659501021056,0.527317111809832,True,True
0,14,388.9801398677798,89.43756309422584,24.57834606489276,7.969806935799205,0.9186118354248989,0.16619789921513584,0.320496362377517,0.026886251191428855,0.07759171565739013,CONICAL,0.09547446331150035,0.08736127644370562,0.0876151900961559,0.0023103869102410876,0.043394865467209005,3,0.6252532983288073,0.3786612890307034,0.0731954881006703,0.33986146733380485,True,True
0,15,791.9352261551701,182.21720959361528,34.95001230503584,4.085600202967315,0.448150744765022,0.11094374780815926,0.3321560167214318,0.03522979088489077,0.08936911724392255,CONICAL,0.033674812571188754,0.02438413994429556,0.012209646314778938,0.0010856209338290562,0.02991692122622093,4,0.3007873195818855,0.2937559996223245,0.031874131988286855,0.1735221983539767,True,True
0,16,389.12443432085774,227.1031004290517,80.96289031014257,7.65964504990815,0.597765734414343,0.09757893483677922,0.28995781891640005,0.024909478387889872,0.12519048124498489,OGIVE,0.08897071243513857,0.0773677108303093,0.06403077305603655,0.0010350379732784372,0.046940996101253143,3,0.6518345443606272,0.4939950666380543,0.011619973240830053,0.3431130746360144,True,True
0,17,260.3591327684994,79.21094179173154,24.633642704239534,3.872458695374739,1.608769467251292,0.17505631099221383,0.35628077950918713,0.039174734886213564,0.05812258448985369,PARABOLIC,0.08781953802434196,0.037554523851026644,0.04027975653383564,0.0018628284094913327,0.02484665914832188,4,0.5925592720922925,0.38696647981751153,0.06832190496493412,0.4361262485856432,True,True
0,18,-262.3429136786324,57.58595408946484,15.66355470770845,5.081577482954758,3.378033775395317,0.19463202448700523,0.3065683642020116,0.038238126045787454,0.05244173517708868,OGIVE,0.05082071814024712,0.027831094846010658,0.004472262121443308,0.003202170957107125,0.0449853830356394,4,0.5502877937849073,0.23542016785559033,0.07637741683125183,0.5320970128418544,True,True
0,19,842.5084418312991,127.28899232631066,46.29635801533405,4.1261606725274484,0.801315751577569,0.13899707997088617,0.3146441428057937,0.03825991653182882,0.07084571204640697,PARABOLIC,0.051968890477390776,0.035655673844759886,0.00914162904847893,0.0015980924769603434,0.03055794004805446,3,0.6767189950836568,0.24620607750563403,0.04004893903045577,0.4159615578763346,True,True
0,20,598.1786341486934,106.07693057555677,43.74269437317044,7.702801471113603,1.0131476021911445,0.15566985423235602,0.28708581862692806,0.024979829741449362,0.12504975667474116,CONICAL,0.08889741470980206,0.017668383689844306,0.04536511511113643,0.002356729132615862,0.043754109192078554,3,0.6392703551520567,0.20971526022364387,0.0540318608868368,0.5214977848718353,True,True
0,21,690.6731819403946,158.04341327774026,70.91651812192741,5.918947923553669,0.8423697700268367,0.12282651703833454,0.37677928856679155,0.025404524630352553,0.11335385308147834,OGIVE,0.11746297663507746,0.03389230426896038,0.02910035385581556,0.003083659294834472,0.04105781677816366,4,0.5347118073889704,0.4685706886472772,0.0022771790563424687,0.4907492259557452,True,True
0,22,915.0093466957178,152.348229179154,26.091850715796237,4.221697638004043,0.4413762046765523,0.12107146443560769,0.4467931999450564,0.036893363012423394,0.11799101956952718,CONICAL,0.04969134458834642,0.049226815590730666,0.020272772780564854,0.002524934584210817,0.0374598868629437,3,0.3030617421528515,0.24240810847523742,0.022029778796531254,0.1519471583117271,True,True
